tag,temp_mean,temp_variance,hum_mean,hum_variance,gyro_mean_x,gyro_mean_y,gyro_mean_z,gyro_variance_x,gyro_variance_y,gyro_variance_z
1,22.057142857142853,0.01619047619047628,32.55714285714286,0.029523809523809747,61.833333333333336,81.0,19.5,8128.566666666664,13864.8,2281.5
3,22.05714285714286,0.03285714285714318,32.942857142857136,0.06285714285714304,6.833333333333333,32.5,41.666666666666664,280.1666666666666,6337.5,4181.0666666666675
4,21.871428571428574,0.025714285714285464,32.800000000000004,0.05333333333333367,259.8333333333333,41.166666666666664,207.0,13050.966666666667,10168.166666666668,25549.6
2,21.900000000000002,0.04666666666666657,33.92857142857143,0.03904761904761884,0.0,4.666666666666667,154.5,0.0,130.66666666666669,16829.9
